gene_a	gene_b	label
13504	4754	0
22062	18429	1
29485	6846	1
48289	18872	0
32078	34102	1
23713	1524	1
38200	51328	1
44424	62	0
27349	24192	0
17523	34023	1
12134	28720	0
22268	42265	1
17896	44026	0
5832	49432	1
7327	33595	1
25450	43577	1
39523	28478	1
45660	6266	0
3666	7313	0
3772	36251	0
9875	23072	0
12015	22375	0
47853	16654	1
18286	20670	0
9681	53510	1
42481	43085	0
42906	23708	0
20726	15572	1
30484	42380	0
44032	4152	0
34023	7590	1
42149	15997	0
1245	31984	0
36654	39043	1
34023	44424	1
37397	40615	0
53090	30169	0
53076	16815	1
1145	23053	1
39788	47746	0
34905	28329	0
28478	40471	1
52486	45247	0
13600	45958	1
21157	38606	0
34023	27291	1
23744	33380	1
2483	38126	1
8084	5460	0
16208	50071	0
38126	10604	1
16844	31184	1
23742	29485	1
33348	4113	1
328	36700	0
37685	2626	1
12238	13062	1
31325	25867	1
53953	6437	1
2365	26102	0
4391	51724	1
26324	27210	1
12656	30561	1
7917	32273	0
46368	24936	0
36707	18967	1
18810	21640	1
25341	11570	1
15566	51895	0
25904	5309	1
23753	4652	0
30340	45491	1
12242	10675	1
8453	20631	1
40573	8335	1
22214	2645	1
44930	47129	1
47720	49794	0
39043	17560	1
13954	3686	0
48393	30367	1
11101	51798	0
33084	15024	0
207	37598	0
9952	39598	0
46082	9331	0
52758	19034	1
17215	4977	0
35012	49356	1
9791	33497	1
21775	52881	1
7862	18651	1
43438	36665	0
17775	16654	1
11818	34321	1
47469	53450	0
39043	16836	1
9474	38039	0
48303	13061	1
24930	45073	0
392	3355	1
36460	1517	0
14346	45017	0
46862	29827	0
44184	16844	1
28478	19377	1
50820	1885	1
24850	35173	0
42862	17607	0
13006	24942	1
31445	24118	0
29314	1663	0
34908	25777	0
1522	36976	0
18835	10604	1
17326	28478	1
10299	27930	0
27700	28569	1
17772	46368	1
47443	43118	0
38126	22736	1
31507	27144	1
6361	16844	1
16654	48896	1
35283	18775	0
2447	7986	1
29672	27624	0
13705	35163	1
38226	5436	0
10751	52511	1
23409	22616	0
33886	50181	0
20726	41374	1
22738	44698	0
8299	17687	0
32588	25634	1
39043	7116	1
31409	22926	0
52311	7917	0
32329	16739	0
50286	45529	1
53924	41818	1
26755	16838	0
6548	20173	0
1179	6685	0
40522	28478	1
12058	39643	0
17963	52821	0
37368	20478	0
17761	9791	1
9439	52000	1
43610	48971	0
12213	33976	0
51803	25792	0
40014	16261	0
46368	48995	1
7747	10723	1
46784	6248	1
1444	4797	1
23742	22959	1
10220	6579	1
10741	47666	0
19048	2888	0
16735	26817	0
12864	25341	0
26863	16558	0
20922	12656	1
39043	37842	1
3820	19034	1
1615	24597	1
50894	21699	0
12849	39572	0
47862	33595	1
44970	37441	1
30611	53219	0
39852	1156	1
36486	4716	0
28478	41041	1
36805	29132	1
43113	33430	1
14792	472	1
53953	19401	1
27278	29315	1
43512	53816	1
917	52680	0
11259	36349	0
30260	5414	0
22053	49873	0
35791	16405	0
16930	18162	0
13092	50751	0
48893	37361	0
34023	15548	1
21307	13088	1
40671	31932	0
4113	49598	1
28555	51323	0
3355	24145	1
16561	18835	1
34023	43514	1
7599	19034	1
21403	30267	0
8226	9244	0
18162	52638	0
39565	17992	0
53188	47648	0
20947	45812	1
25445	9998	0
52885	35888	1
4113	41649	1
35220	51979	0
33906	1165	0
32811	39199	0
35602	50001	0
11786	53918	1
43914	34023	1
37100	9809	1
11786	35277	1
25523	42509	0
6458	31347	1
43480	17523	0
17391	2023	0
34023	40380	1
31985	39503	0
49853	49386	0
38	30825	1
27083	53501	0
50698	47874	1
21775	43514	1
40653	52012	0
38157	39562	1
44601	25450	1
1040	37441	1
30958	15135	0
20693	24635	1
32317	3355	1
9395	38574	0
41616	51004	0
746	32400	1
45446	45804	0
12393	27964	0
10025	32273	0
6914	45386	1
29749	48587	0
30307	16844	1
13268	1877	1
33649	30847	0
33228	15755	1
43903	42985	1
85	19034	1
31087	9785	0
45529	37032	0
6085	34399	1
35222	33664	0
35277	37667	0
37528	18835	1
2702	16844	1
37002	51172	1
39562	41374	1
44837	48348	0
21187	15731	0
40006	38681	1
17523	41329	1
15291	42572	0
20326	33132	0
3853	29517	0
14296	47642	0
24734	28478	1
9396	37481	0
43759	10220	1
48044	16227	0
95	22980	0
41395	29553	1
12217	48348	1
36916	21247	1
27972	10723	1
45149	28478	1
32468	28478	1
833	34662	1
20800	5608	1
52785	33313	0
33831	2284	0
37190	32766	1
24984	3736	0
4961	39837	0
28727	4778	0
14175	3448	0
20981	26987	0
11540	22214	1
18376	29580	1
13062	38823	1
33477	8160	1
6437	12513	0
5390	39737	0
36843	9900	0
37326	28971	1
26198	45073	1
40074	11052	0
16844	29304	1
7580	4048	0
49794	38681	0
49830	38191	1
26198	38885	1
710	53754	0
5482	43410	0
38126	19849	1
14810	52139	0
20410	37330	0
28478	10680	1
38126	35693	1
30635	31387	0
18651	41103	1
48623	4113	1
31711	46881	0
33931	14026	1
16885	12354	0
13456	31869	1
13061	17523	1
16903	41374	1
14014	48980	1
29949	50496	1
37587	18035	1
38477	51053	0
34023	44077	1
37398	27318	0
3775	12837	0
14846	22608	0
11755	43512	1
18594	53953	1
11089	22828	1
16844	14603	1
31093	4383	0
38823	22214	1
15084	48067	0
4209	10723	1
38126	40189	1
39043	30681	1
7575	17940	0
33130	28222	0
25503	42643	0
50394	23742	1
17365	12161	1
10723	8458	1
10230	51836	0
4413	28316	0
13862	29608	0
22542	31240	0
30310	17838	1
46905	38126	1
2358	23916	0
16298	14179	0
27231	16776	1
30024	13688	1
4219	53982	0
28254	1288	1
44578	37528	1
18541	7532	0
41459	48614	0
6722	8248	1
41521	22410	1
25614	33228	1
10063	25630	0
46600	50894	0
41374	23713	1
40006	24850	1
24604	41374	0
11003	12190	1
2464	46624	0
33595	22750	0
49409	22944	0
24993	730	0
4030	7823	0
9848	46382	1
14541	7590	0
51594	41720	1
27385	21232	0
1695	38427	1
42407	25164	0
687	35485	0
38461	36408	1
134	18835	1
31101	38126	1
34792	17775	0
46318	39562	1
23293	45409	0
34113	34023	1
17300	38302	0
34951	39043	1
10662	33084	1
10675	9848	1
47862	28478	1
2383	1901	0
34801	27970	0
42960	39605	0
52477	53953	1
16192	35477	0
19034	32613	1
39375	53663	1
19719	41456	0
26354	18726	0
10723	31290	1
11786	1395	1
28478	20385	1
52919	51750	1
18541	53824	0
16191	47101	0
25777	36713	0
11555	36605	0
34222	19192	0
49242	8243	1
48783	39043	1
25964	47582	0
10841	36242	0
25205	42509	1
48454	48303	1
41522	38427	0
31637	16844	1
26102	17365	1
49114	51836	0
17365	33027	1
42724	10222	0
42161	18434	0
32312	44297	1
16995	10131	0
52125	6394	0
34023	35052	1
34044	24226	0
11818	25726	0
7893	17378	0
4714	34023	1
52769	31045	1
29580	10723	1
11426	28478	1
14249	34023	1
23744	6753	1
26035	20139	0
1553	45776	0
27251	37816	0
13711	38218	0
40006	39562	1
11328	23742	1
25867	53442	1
44098	3142	1
21410	25867	1
50900	44119	0
17523	15543	1
17261	44997	0
16654	12164	1
29352	7733	1
27659	46985	1
45720	18978	1
46958	13088	1
13291	22885	0
12238	35985	1
31773	36833	0
6410	11482	0
53247	33967	0
35985	40340	1
42448	48899	0
22822	52125	0
33608	6742	1
2880	45855	0
29550	2194	0
42448	23364	0
35709	3297	0
6166	17687	1
12432	3824	1
17762	1788	0
14007	10723	1
29499	28478	1
50798	28478	1
16844	8358	1
15332	44383	0
20330	47286	0
30847	17228	1
36013	34315	1
16844	33526	1
38418	19336	0
12421	27630	0
25450	49794	1
35850	25470	0
39638	11155	0
48166	44004	0
23142	28478	1
37908	49119	1
31341	40870	1
52919	39712	1
716	9875	1
35149	41380	0
6696	4698	0
34472	41624	1
15543	5787	0
33347	30230	0
29271	44970	0
47632	51633	0
31869	47943	1
21778	31087	0
26692	8984	1
16091	1522	0
37794	5135	0
37268	49128	1
25626	33083	0
9770	2877	0
37908	6270	0
53221	20173	0
15667	35052	0
11825	23742	1
50902	26368	0
38126	6720	1
44301	3533	0
23025	26990	1
53507	10751	1
5168	3459	0
13986	49621	0
48239	41103	0
18726	10912	0
16409	30301	1
13733	34023	1
13543	37922	0
52377	19034	1
26416	16844	1
22412	4961	1
18023	47756	1
24475	22001	0
26198	42349	1
50280	20947	1
34527	12111	1
21865	41623	0
34023	53846	1
29236	38090	0
43595	8702	1
51742	22079	1
38104	33821	0
24360	7140	0
22736	16854	0
14982	4113	1
9848	383	1
16832	17992	1
18835	22479	1
48427	18708	0
33265	20845	0
51724	4391	1
22574	19099	0
38919	16301	1
16654	6097	1
43514	17365	1
25716	46482	0
27498	11032	0
50596	13486	1
10164	51941	1
49011	33273	0
2568	49868	1
34175	23802	1
36988	9020	0
25033	25999	0
29419	42058	0
34595	13642	0
21349	24450	1
29352	33595	1
16654	17494	1
30825	24180	1
27604	39568	1
20330	46881	1
5593	19723	0
26715	53094	0
34023	52589	1
15478	23742	1
40914	45191	0
40033	49997	1
26134	19767	0
32400	31711	1
14181	32979	0
5719	11328	1
28478	15420	1
4113	25966	1
32672	20563	0
35943	25995	0
34755	15844	1
25037	41434	1
5927	39043	1
29492	29079	0
4453	32023	0
15894	32430	1
20088	25470	0
50719	30924	1
45142	36539	0
1885	5509	1
6949	28717	0
38725	16844	1
46039	9405	1
44579	34023	1
16844	35765	1
52087	16844	1
8984	48995	1
27685	9580	1
33933	40067	0
28478	24604	1
43903	38627	1
36771	50733	0
14267	13486	0
26434	10140	0
25928	14874	0
26692	12508	1
11589	28478	1
11089	37441	1
34023	37084	1
51535	20409	0
42327	42862	0
51409	14439	0
51839	36151	1
4050	10553	0
11964	40604	0
26329	4113	1
5545	25726	1
3681	11328	0
11	27465	0
47139	40914	0
40340	50868	1
24649	10591	0
47624	17736	0
13090	12416	1
50958	7828	0
43885	45022	0
49197	37344	0
26411	48566	1
42206	48147	0
42889	4478	0
41566	32111	1
33286	5662	1
101	28464	0
34325	40820	0
23295	30413	0
1444	19152	1
7804	15942	0
38231	23301	0
4736	28102	1
15962	39043	1
30389	39043	1
9681	17590	0
9185	10930	0
5482	19034	1
14628	3490	0
11116	1363	1
40690	40468	1
50559	12242	1
4113	51795	1
5509	19617	1
6592	34470	0
43778	32214	0
34023	43991	1
33430	43113	1
23025	10723	1
10628	32512	0
53086	28980	0
31387	40668	0
52627	9239	0
11786	21905	1
14029	49526	0
19900	36561	1
36435	36365	0
43348	37944	0
50334	13456	1
34447	32473	0
42875	16171	0
46509	11003	1
51955	49868	0
7097	4810	0
50555	3440	0
1324	3775	0
25336	51452	1
18627	1481	0
26615	41956	1
22828	7683	1
47338	45195	0
53017	43514	1
21417	20981	0
13035	47756	0
33405	53017	1
43923	18685	0
34023	43222	1
42295	28756	1
14317	28291	0
49641	49938	1
35241	20649	0
20526	48180	1
29627	842	0
44433	38126	1
26041	35410	0
16903	47574	1
28714	47686	0
53302	49997	0
15387	33656	0
18571	2954	0
14439	18137	0
19016	14473	0
702	5723	0
46765	53392	0
30112	33722	1
911	41370	0
52801	46884	0
16483	3360	0
31192	11160	0
50954	4316	0
52317	8984	1
42245	7494	1
43063	19034	1
26743	18835	1
26495	37457	0
43903	20510	1
18308	17306	0
16901	46379	1
24371	15455	0
30408	34787	0
12572	28337	1
42491	38850	0
32046	27788	0
43826	12217	1
28337	4439	0
38966	44984	0
53211	19034	1
42690	34023	1
882	23321	0
24504	13525	1
49067	16369	1
35958	23873	0
48935	20693	1
32992	31537	0
33831	14032	0
15868	1145	1
25114	46437	0
479	36589	0
17315	14285	0
21775	53028	1
22520	42567	0
31499	4235	0
37302	40913	1
12662	40913	1
48433	11032	0
30992	39043	1
5497	4165	0
4316	44930	1
31290	44908	1
30371	11409	0
39043	53094	1
46322	26093	1
7131	31827	1
15824	33491	1
35644	16844	1
28478	17867	1
43990	13247	0
46227	35934	0
52584	44835	1
30379	51693	0
18830	36793	1
5719	43722	1
28725	16041	1
4050	18295	1
53423	15669	0
36625	16726	0
21641	23192	1
49383	7750	0
10593	31861	0
25161	8926	0
51669	51535	1
50366	26198	1
27413	52039	1
24556	34780	1
28817	5185	0
3290	4113	1
31000	30210	0
22738	31119	1
35277	8335	0
19139	48980	1
33430	25726	1
10723	21611	1
35485	16844	1
16844	8578	1
10025	37607	0
2290	33970	1
35487	52477	1
20330	47853	1
9210	37669	0
45321	3355	1
29165	13250	1
53816	45525	1
16908	24924	1
18361	29796	1
22577	4165	0
44827	18741	0
13113	46192	0
12242	4797	1
1415	27657	0
49551	23192	1
10723	17789	1
18488	30127	1
2125	46318	1
3355	341	1
27627	41222	0
39508	15084	0
23424	52087	1
52277	37330	0
25867	9071	1
31809	44997	0
50885	45958	1
30675	11869	0
34023	39612	1
40940	44649	0
38276	29499	0
34023	24556	1
25884	27343	0
46337	34315	1
34023	28941	1
30725	16726	0
51924	45064	1
34587	11657	0
48917	28478	1
9261	13456	1
12618	13240	0
17579	14792	1
25867	31325	1
38200	34294	0
2984	41605	1
2888	19048	0
4351	27951	0
32870	30931	1
12005	34023	1
16654	23839	1
10766	36342	1
47152	8613	1
3227	44564	0
1056	11609	1
46975	11700	1
40006	134	1
27071	16371	1
46070	52003	1
7120	18835	1
37876	22317	1
49470	35813	0
34724	1444	1
39043	38231	1
17523	13088	1
22	44930	1
51934	6320	0
45180	1298	0
15106	9879	0
9791	39797	0
3974	20726	1
37758	50616	0
30564	50280	1
7004	34023	1
16208	1841	0
28337	49535	0
31606	39043	1
8243	35265	1
31882	22144	0
25450	18866	1
44709	52885	1
616	50444	0
4095	37299	1
39043	36370	1
40366	30305	1
47124	26928	1
42681	2645	1
49947	38461	0
40089	4777	0
11379	42647	0
16844	610	1
44628	37523	0
53953	8833	1
47697	479	0
32796	9243	0
45261	19336	1
46227	4847	0
28478	8646	1
32257	6409	0
40471	1524	0
40767	7131	0
22536	53201	1
3231	34785	0
29550	10551	1
48369	28478	1
35934	52885	0
35745	30443	0
2024	16499	0
47201	38237	0
20168	34875	0
38126	38584	1
12242	41237	1
52758	7045	0
50154	39175	1
24689	42019	0
28478	34122	1
26734	33595	1
34023	24604	1
48336	52025	0
33701	7494	0
7553	35532	0
34631	19224	0
13996	6971	1
7804	7884	0
52294	4860	0
13218	36916	1
27139	34023	1
2497	3290	0
36707	47617	1
32482	30825	1
24468	22431	0
50280	5046	1
5509	32380	1
9497	21775	1
30184	1734	0
53066	23690	1
27649	27881	1
52277	625	1
5147	34023	1
29949	45651	1
33628	52313	0
34653	53454	0
28478	18205	1
41552	19356	0
2553	50760	0
51594	1885	1
37795	16413	0
21884	4103	0
22802	42189	0
53953	23159	1
28478	24504	1
5979	716	0
3355	45720	1
51434	50037	0
16320	8248	1
53659	37724	0
9185	6278	0
22427	48533	0
643	28478	1
32559	47469	1
11328	22410	1
38920	41605	0
16844	11781	1
45720	36443	1
41470	16354	0
38718	30825	1
19337	33900	0
24461	29608	0
3673	28478	1
47443	2626	0
281	30825	1
13382	1666	1
1666	47459	1
23139	19485	0
30806	16654	1
18361	14026	1
18278	37727	0
12242	29136	1
10313	33715	1
12061	17728	0
35470	4961	1
53507	14014	1
48980	17523	1
10723	31196	1
40219	33666	1
1172	50788	0
3772	16844	1
39407	29548	0
33188	16912	0
7655	44452	0
30825	27851	1
321	39043	1
25450	15262	1
45073	28102	1
13650	28985	1
19026	7024	0
4435	39043	1
29793	45834	0
8511	8022	0
11249	37820	1
1303	964	0
4113	18261	1
33647	1145	1
13075	24643	1
4573	18571	0
8243	18966	1
9816	43006	0
30825	32380	1
13245	21073	1
44882	29076	0
11361	47127	0
37002	34521	1
47439	47459	0
53873	7914	0
16485	10988	1
48995	40488	0
48224	42915	1
22118	34436	1
5147	38126	1
39562	37084	1
26102	2365	0
836	40084	0
50760	26539	1
48983	14550	1
31973	39078	0
6722	26851	1
26692	25867	1
32168	33335	0
16045	46829	0
32273	10025	0
10546	25523	1
53423	5133	0
42908	392	1
34928	13318	0
9096	52611	0
15130	19351	0
4113	25148	1
49783	35603	0
24676	53973	0
23335	23025	0
43638	24314	1
13062	10723	1
39043	25326	1
52527	10139	0
35356	50217	0
49634	40624	0
49882	31323	0
11855	34023	1
34122	38126	1
25354	48741	0
4384	50482	1
10723	33424	1
984	12809	0
31295	46983	0
19900	50280	1
21846	25257	0
44930	22097	1
15784	39121	0
34023	29548	1
32586	7461	0
17761	30371	1
44301	48495	0
47469	34289	1
16413	29716	0
11657	9244	0
40585	2244	0
44194	35286	0
32339	16774	1
1195	29654	0
43505	10103	1
43749	20787	0
12161	38919	1
53918	23901	0
33089	11099	0
17614	53717	0
2849	10723	1
15795	47661	0
38126	39611	1
21523	38228	0
18810	4778	1
23705	27144	1
10788	10269	0
32875	44077	0
39043	46054	1
3775	1324	0
6091	48635	0
11347	33666	1
257	19464	0
12242	24118	1
16486	34023	1
29201	32933	1
52477	8327	1
27289	21746	1
19034	35850	1
15535	21659	0
11540	29132	1
53638	23641	0
36733	33430	0
25726	35985	1
9349	45512	1
9848	49639	1
3368	35644	1
33361	46816	0
29132	6383	1
39043	15705	1
43127	33784	0
13062	5545	1
47329	8940	0
31390	26144	0
16654	855	1
49727	46897	0
40669	25450	1
28691	38141	1
25775	49955	0
42053	10908	0
15543	34096	1
42474	33308	0
35909	21884	0
53377	31932	1
27113	51352	0
11756	15379	0
44970	10220	1
40964	4083	1
20445	37562	0
52919	52511	1
34023	22506	1
38571	38109	0
37723	45962	0
132	36522	0
13382	11002	0
52235	14019	0
15804	4113	1
20834	11501	1
44527	38099	1
11666	40155	0
32806	41296	0
50868	26743	1
47928	48923	0
29132	45073	1
4113	24531	1
29504	7060	0
38941	50798	0
49907	19034	1
8375	47127	0
15824	11328	1
45064	49873	0
25003	36843	0
11800	33430	1
48393	19031	1
10668	2839	0
10983	34205	1
5681	13062	1
53201	18139	0
37010	27223	0
52924	51202	0
28478	39611	1
30924	35335	1
28254	7747	1
51996	28478	1
47720	35985	1
11302	12242	1
6914	52003	1
20943	51435	0
34874	53205	0
35715	36012	0
53086	38454	0
47469	6197	0
34023	917	1
37441	33595	1
49892	19259	1
19494	22672	0
13227	45088	0
16706	48720	0
20330	36167	0
24347	39242	0
43283	1998	0
35909	49535	0
20168	45958	1
53953	2194	1
30357	16660	0
35712	8531	0
28663	21303	0
34023	14101	1
44642	53953	1
52511	38423	1
25800	33976	0
37129	9938	0
33349	11937	0
45792	51213	0
53729	24924	0
17442	44701	0
35985	48810	1
53219	30611	0
53442	7747	1
34436	22479	1
39043	44158	1
11379	39904	0
38126	8301	1
29331	10219	0
41624	51341	0
325	52477	1
50892	42552	0
3752	3075	1
15204	52684	0
18172	16280	0
21093	16227	0
45660	9744	0
8588	51439	0
19034	22368	1
53638	52280	0
2483	47662	1
20409	46322	1
10337	15208	0
34023	27859	1
31235	34330	0
45720	17963	1
4556	19179	1
10377	44701	1
35832	42002	0
18835	23210	1
16654	21806	1
40257	16491	0
49511	20364	0
37846	40120	0
3005	35985	1
5436	51264	0
51539	11538	1
45894	38126	1
38489	9642	0
50394	20688	0
6266	50949	0
1546	19786	1
34403	11743	0
33832	31810	1
13800	40174	1
22158	28254	1
42572	34658	0
16654	13139	1
27287	7905	0
34295	26411	1
44451	35985	1
16844	15572	1
47648	2389	0
34024	26356	0
14186	50582	0
46784	30310	1
34023	9777	1
25420	52511	1
7259	19034	1
32904	1179	0
27693	42448	0
20314	11415	1
8476	37415	0
38295	38031	0
52801	27548	1
17639	6570	0
45524	38126	1
16206	8266	0
17365	43903	1
153	48223	0
39373	28478	1
34023	265	1
40978	37066	0
33209	2860	0
28478	34295	1
8302	39323	0
52477	25662	1
33252	38064	0
7076	52277	1
9911	34436	1
23043	31157	0
48642	40038	1
17687	15430	1
51278	4590	0
19196	27881	1
50760	14014	1
27746	43137	0
9719	17468	0
18205	50019	0
48009	17261	0
13012	22593	0
12109	21030	0
38582	9613	1
21345	29071	0
45599	51828	0
3548	33071	0
41818	28102	1
10723	46219	1
25523	24677	0
22844	39876	0
13654	9902	1
13648	34780	1
48123	27851	0
41432	3075	0
35462	36662	1
14317	35985	1
7245	22118	1
5648	18810	1
34834	6453	0
26610	16654	1
43101	47443	0
30179	10723	1
5719	28725	1
21752	44865	0
1395	9848	1
37562	19034	1
23149	26173	0
27412	50607	0
32616	17751	0
34630	44771	0
14317	42908	1
4160	35456	0
28241	5778	0
44651	1971	1
11290	16903	1
11547	23704	0
42872	9702	0
19085	34322	0
48393	41993	1
31256	16774	1
20482	53953	1
20584	31351	0
22438	50760	1
53953	47697	1
1444	22672	1
18810	22944	1
9432	6458	1
44455	24809	0
23829	20943	0
497	3077	0
40690	32933	1
40936	50913	0
25523	7497	1
1314	2123	0
9601	30894	0
27649	19196	1
43022	26644	0
22146	34031	0
41175	19960	0
7374	9535	0
49128	16695	0
43148	38823	0
17838	12109	1
19617	7453	1
11778	52477	1
38126	28867	1
18232	4113	1
30825	7580	1
1261	10800	1
15208	17778	0
13113	38126	1
40528	962	1
20401	18835	1
38052	20096	0
28854	6346	0
15548	52477	1
18403	28941	0
25037	41103	1
43598	36707	1
46913	13251	0
2860	33209	0
44109	40476	0
22103	9994	1
50640	18835	1
35985	17671	1
22232	46318	1
38126	44329	1
39043	46498	1
20748	53503	0
16844	33130	1
52611	31861	0
16844	2532	1
11262	34023	1
17365	3471	1
12434	39489	0
16485	24812	1
19624	10730	0
51039	30286	0
7478	34023	1
50987	33283	1
50261	9902	0
21836	29779	0
26863	51660	0
14101	28478	1
5832	24424	0
47230	3548	0
4405	52477	1
6570	15291	0
45545	41196	0
31111	10002	0
17637	53755	0
19034	44388	1
50596	40429	1
13994	26193	0
16102	25018	0
50762	36832	1
48709	32796	0
1877	1547	1
43946	16311	0
20199	855	0
30825	42838	1
11917	18810	1
38141	53365	1
10801	11570	0
6753	23744	1
15135	4768	1
32266	39043	1
46392	44975	0
25125	5509	1
2553	9755	0
47749	27894	1
6863	24538	1
8917	45958	1
23964	38228	0
14564	20919	0
14058	13256	0
21349	7131	1
43946	42947	0
40208	22582	0
29550	45409	1
35995	4677	0
45958	23594	1
15824	7347	1
25450	16844	1
15966	8991	0
40861	19979	1
6412	9865	0
47927	23541	0
17365	6383	1
20238	16041	1
20206	34023	1
29430	36994	0
39043	27676	1
9251	15649	0
17523	22062	1
35608	43060	0
35335	4153	1
34023	13247	1
26368	34227	1
16844	19741	1
13641	9749	0
12288	32945	0
12727	730	1
38823	14275	0
18835	5254	1
1084	16045	0
2794	31956	1
48983	46379	1
28478	10714	1
37853	11062	0
40859	39043	1
16844	23366	1
19443	2849	0
26965	10565	0
5719	36988	1
1291	28478	1
21597	51593	1
49785	49616	0
22053	6071	0
18651	31747	1
673	34147	0
19761	26242	0
28816	39697	1
4778	13061	1
28478	18738	1
2244	22076	0
21378	45525	0
14725	38006	1
25473	18835	0
17452	10641	0
28102	21640	1
1118	53017	1
32557	34023	1
32816	49511	0
27268	15379	1
39236	42136	0
27128	6863	1
14301	19034	1
25800	29949	0
15702	31235	0
53319	6129	1
43404	8195	0
33477	34662	1
47514	29495	0
29420	20006	0
14572	31356	1
39884	49386	0
10988	34756	1
3005	18361	1
41553	34023	1
19761	28478	1
9526	38418	0
47407	29376	0
32482	1578	0
31093	53203	0
30825	11968	1
4209	35277	0
43903	36532	1
18299	48623	1
14756	38126	1
8243	1815	1
17992	16832	1
15824	28300	0
31915	39621	0
11786	13705	1
33595	26743	1
20445	10723	1
40459	20231	0
20335	51995	0
53442	26692	1
9681	24942	1
11374	16739	0
51585	43566	0
30305	33441	1
38126	5539	1
23100	49080	0
31499	33556	0
28243	38126	1
8243	35277	1
38411	30333	1
48440	9468	0
26303	10439	1
38126	22738	1
41296	44214	0
3132	29877	0
53085	33415	0
38852	18161	0
22813	46717	0
3730	34023	1
36779	41085	0
23483	34023	1
30589	51801	0
21204	10408	0
41189	35788	0
6461	14933	0
40353	10676	0
3165	52087	1
34996	1663	0
16654	3226	1
28345	32616	0
35314	26093	1
31290	48303	1
43085	32149	0
42420	51425	0
18040	53118	0
13250	14434	0
28601	19408	0
28063	39431	0
26376	23467	0
49622	43586	0
39502	34023	1
47640	20510	1
38464	4113	1
19464	257	0
45644	34351	0
7924	2804	1
9381	7389	1
9800	43410	0
24480	716	1
22410	52511	1
37922	19031	0
23078	34023	1
9613	11301	1
45022	9874	0
10723	11672	1
45720	43722	1
22944	52477	1
48585	2487	0
1885	10751	1
